Last Update,Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,input_file,Active
2020-02-20 06:03:03,334.0,China,2.0,2020-02-20 06:03:03,,,Shanghai,199.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,135.0
2020-02-20 11:13:27,307.0,China,5.0,2020-02-20 11:13:27,,,Hebei,169.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,138.0
2020-02-20 12:23:02,293.0,China,1.0,2020-02-20 12:23:02,,,Fujian,126.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,167.0
2020-02-20 09:43:01,245.0,China,2.0,2020-02-20 09:43:01,,,Guangxi,90.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,155.0
2020-02-20 09:53:02,245.0,China,1.0,2020-02-20 09:53:02,,,Shaanxi,118.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,127.0
2020-02-20 23:13:05,174.0,China,2.0,2020-02-20 23:13:05,,,Yunnan,79.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,95.0
2020-02-20 09:53:02,168.0,China,4.0,2020-02-20 09:53:02,,,Hainan,86.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,82.0
2020-02-20 09:43:01,146.0,China,2.0,2020-02-20 09:43:01,,,Guizhou,72.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,74.0
2020-02-20 23:13:05,132.0,China,0.0,2020-02-20 23:13:05,,,Shanxi,76.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,56.0
2020-02-20 12:53:02,131.0,China,3.0,2020-02-20 12:53:02,,,Tianjin,59.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,72.0
2020-02-20 06:23:02,121.0,China,1.0,2020-02-20 06:23:02,,,Liaoning,59.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,62.0
2020-02-20 09:53:02,104.0,South Korea,1.0,2020-02-20 09:53:02,,,,16.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,88.0
2020-02-20 15:53:03,94.0,Japan,1.0,2020-02-20 15:53:03,,,,18.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,76.0
2020-02-20 14:13:17,91.0,China,2.0,2020-02-20 14:13:17,,,Gansu,71.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,20.0
2020-02-20 09:43:01,91.0,China,1.0,2020-02-20 09:43:01,,,Jilin,43.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,48.0
2020-02-19 22:13:08,84.0,Singapore,0.0,2020-02-19 22:13:08,,,,34.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,50.0
2020-02-20 13:33:02,76.0,China,1.0,2020-02-20 13:33:02,,,Xinjiang,22.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,54.0
2020-02-20 12:53:02,75.0,China,0.0,2020-02-20 12:53:02,,,Inner Mongolia,16.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,59.0
2020-02-20 05:23:02,71.0,China,0.0,2020-02-20 05:23:02,,,Ningxia,44.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,27.0
2020-02-20 23:13:05,68.0,Hong Kong,2.0,2020-02-20 23:13:05,,,Hong Kong,6.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,62.0
2020-02-17 07:33:02,35.0,Thailand,0.0,2020-02-17 07:33:02,,,,15.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,20.0
2020-02-20 02:13:19,24.0,Taiwan,1.0,2020-02-20 02:13:19,,,Taiwan,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,22.0
2020-02-19 09:33:03,22.0,Malaysia,0.0,2020-02-19 09:33:03,,,,15.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,7.0
2020-02-19 04:53:02,18.0,China,0.0,2020-02-19 04:53:02,,,Qinghai,16.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,2.0
2020-02-18 17:03:03,16.0,Germany,0.0,2020-02-18 17:03:03,,,,12.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,4.0
2020-02-13 06:33:02,16.0,Vietnam,0.0,2020-02-13 06:33:02,,,,7.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,9.0
2020-02-15 20:53:02,12.0,France,1.0,2020-02-15 20:53:02,,,,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,8.0
2020-02-20 02:13:19,10.0,Macau,0.0,2020-02-20 02:13:19,,,Macau,6.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,4.0
2020-02-16 16:23:06,9.0,UK,0.0,2020-02-16 16:23:06,,,,8.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-16 20:43:02,9.0,United Arab Emirates,0.0,2020-02-16 20:43:02,,,,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,5.0
2020-02-09 19:33:02,5.0,Australia,0.0,2020-02-09 19:33:02,,,Queensland,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,5.0
2020-02-17 08:03:07,5.0,Canada,0.0,2020-02-17 08:03:07,,,British Columbia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,5.0
2020-02-20 17:33:02,5.0,Iran,2.0,2020-02-20 17:33:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,5.0
2020-02-13 17:53:03,4.0,Australia,0.0,2020-02-13 17:53:03,,,New South Wales,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-13 17:53:03,4.0,Australia,0.0,2020-02-13 17:53:03,,,Victoria,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-16 07:43:02,3.0,India,0.0,2020-02-16 07:43:02,,,,3.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-07 17:53:02,3.0,Italy,0.0,2020-02-07 17:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,3.0
2020-02-12 07:43:02,3.0,Philippines,1.0,2020-02-12 07:43:02,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,2.0
2020-02-17 08:13:09,2.0,Australia,0.0,2020-02-17 08:13:09,,,South Australia,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-04 00:13:06,2.0,Canada,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,2.0
2020-02-12 14:43:03,2.0,Russia,0.0,2020-02-12 14:43:03,,,,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-15 17:23:04,2.0,Spain,0.0,2020-02-15 17:23:04,,,,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-09 19:03:03,2.0,United States of America,0.0,2020-02-09 19:03:03,,,"Chicago, IL",2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-03 03:53:02,2.0,United States of America,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,2.0
2020-02-13 03:13:08,2.0,United States of America,0.0,2020-02-13 03:13:08,,,"San Diego County, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,2.0
2020-02-03 00:43:02,2.0,United States of America,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,2.0
2020-02-17 04:23:06,1.0,Belgium,0.0,2020-02-17 04:23:06,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-12 07:43:02,1.0,Cambodia,0.0,2020-02-12 07:43:02,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-12 18:53:03,1.0,Canada,0.0,2020-02-12 18:53:03,,,"London, ON",1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-14 23:53:02,1.0,Egypt,0.0,2020-02-14 23:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-12 00:03:12,1.0,Finland,0.0,2020-02-12 00:03:12,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-12 06:43:02,1.0,China,0.0,2020-02-12 06:43:02,,,Tibet,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-12 14:43:03,1.0,Nepal,0.0,2020-02-12 14:43:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-08 03:43:03,1.0,Sri Lanka,0.0,2020-02-08 03:43:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-01 02:13:26,1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-05 21:53:02,1.0,United States of America,0.0,2020-02-05 21:53:02,,,"Madison, WI",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-13 18:53:02,1.0,United States of America,0.0,2020-02-13 18:53:02,,,"San Antonio, TX",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-09 07:03:04,1.0,United States of America,0.0,2020-02-09 07:03:04,,,"Seattle, WA",1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,0.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-20-2020.csv,1.0
2020-02-15 23:13:05,56249.0,China,1596.0,2020-02-15 23:13:05,,,Hubei,5623.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,50626.0
2020-02-15 14:03:04,1294.0,China,2.0,2020-02-15 14:03:04,,,Guangdong,410.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,884.0
2020-02-15 12:13:08,1212.0,China,13.0,2020-02-15 12:13:08,,,Henan,391.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,821.0
2020-02-15 11:23:17,1162.0,China,0.0,2020-02-15 11:23:17,,,Zhejiang,428.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,734.0
2020-02-15 13:03:04,1001.0,China,2.0,2020-02-15 13:03:04,,,Hunan,425.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,576.0
2020-02-15 12:13:08,950.0,China,6.0,2020-02-15 12:13:08,,,Anhui,221.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,729.0
2020-02-15 01:33:02,913.0,China,1.0,2020-02-15 01:33:02,,,Jiangxi,210.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,703.0
2020-02-15 12:13:08,604.0,China,0.0,2020-02-15 12:13:08,,,Jiangsu,186.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,418.0
2020-02-15 23:23:07,544.0,China,5.0,2020-02-15 23:23:07,,,Chongqing,184.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,360.0
2020-02-15 11:23:17,532.0,China,2.0,2020-02-15 11:23:17,,,Shandong,156.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,376.0
2020-02-15 08:43:03,470.0,China,1.0,2020-02-15 08:43:03,,,Sichuan,119.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,351.0
2020-02-15 11:43:01,425.0,China,11.0,2020-02-15 11:43:01,,,Heilongjiang,68.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,357.0
2020-02-15 09:53:01,375.0,China,4.0,2020-02-15 09:53:01,,,Beijing,98.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,277.0
2020-02-15 03:13:06,326.0,China,1.0,2020-02-15 03:13:06,,,Shanghai,124.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,202.0
2020-02-15 13:03:04,291.0,China,3.0,2020-02-15 13:03:04,,,Hebei,101.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,190.0
2020-02-15 13:03:04,285.0,China,0.0,2020-02-15 13:03:04,,,Fujian,71.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,214.0
2020-02-15 17:03:04,285.0,Others,0.0,2020-02-15 17:03:04,,,Diamond Princess cruise ship,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,285.0
2020-02-15 06:33:01,235.0,China,2.0,2020-02-15 06:33:01,,,Guangxi,44.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,191.0
2020-02-15 12:13:08,232.0,China,0.0,2020-02-15 12:13:08,,,Shaanxi,60.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,172.0
2020-02-15 06:33:01,168.0,China,0.0,2020-02-15 06:33:01,,,Yunnan,42.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,126.0
2020-02-15 11:23:17,162.0,China,4.0,2020-02-15 11:23:17,,,Hainan,39.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,123.0
2020-02-15 14:53:04,143.0,China,1.0,2020-02-15 14:53:04,,,Guizhou,41.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,102.0
2020-02-15 23:13:05,128.0,China,0.0,2020-02-15 23:13:05,,,Shanxi,46.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,82.0
2020-02-15 13:43:01,122.0,China,3.0,2020-02-15 13:43:01,,,Tianjin,37.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,85.0
2020-02-15 09:53:01,119.0,China,1.0,2020-02-15 09:53:01,,,Liaoning,31.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,88.0
2020-02-15 12:13:08,90.0,China,2.0,2020-02-15 12:13:08,,,Gansu,49.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,41.0
2020-02-15 12:13:08,88.0,China,1.0,2020-02-15 12:13:08,,,Jilin,26.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,62.0
2020-02-15 23:53:02,72.0,Singapore,0.0,2020-02-15 23:53:02,,,,18.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,54.0
2020-02-15 08:43:03,70.0,China,0.0,2020-02-15 08:43:03,,,Ningxia,33.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,37.0
2020-02-15 09:53:01,70.0,China,1.0,2020-02-15 09:53:01,,,Xinjiang,10.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,60.0
2020-02-15 14:03:04,68.0,China,0.0,2020-02-15 14:03:04,,,Inner Mongolia,7.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,61.0
2020-02-14 09:03:12,56.0,Hong Kong,1.0,2020-02-14 09:03:12,,,Hong Kong,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,55.0
2020-02-15 17:43:06,43.0,Japan,1.0,2020-02-15 17:43:06,,,,12.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,31.0
2020-02-13 17:53:03,33.0,Thailand,0.0,2020-02-13 17:53:03,,,,12.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,21.0
2020-02-15 23:33:02,28.0,South Korea,0.0,2020-02-15 23:33:02,,,,9.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,19.0
2020-02-15 23:43:02,22.0,Malaysia,0.0,2020-02-15 23:43:02,,,,7.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,15.0
2020-02-15 08:43:03,18.0,China,0.0,2020-02-15 08:43:03,,,Qinghai,13.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,5.0
2020-02-15 03:43:02,18.0,Taiwan,0.0,2020-02-15 03:43:02,,,Taiwan,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,16.0
2020-02-13 15:13:11,16.0,Germany,0.0,2020-02-13 15:13:11,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,15.0
2020-02-13 06:33:02,16.0,Vietnam,0.0,2020-02-13 06:33:02,,,,7.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,9.0
2020-02-15 20:53:02,12.0,France,1.0,2020-02-15 20:53:02,,,,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,8.0
2020-02-13 14:13:06,10.0,Macau,0.0,2020-02-13 14:13:06,,,Macau,3.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,7.0
2020-02-12 19:03:06,9.0,UK,0.0,2020-02-12 19:03:06,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,8.0
2020-02-15 06:03:03,8.0,United Arab Emirates,0.0,2020-02-15 06:03:03,,,,3.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,5.0
2020-02-09 19:33:02,5.0,Australia,0.0,2020-02-09 19:33:02,,,Queensland,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,5.0
2020-02-13 17:53:03,4.0,Australia,0.0,2020-02-13 17:53:03,,,New South Wales,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-13 17:53:03,4.0,Australia,0.0,2020-02-13 17:53:03,,,Victoria,4.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-07 05:43:03,4.0,Canada,0.0,2020-02-07 05:43:03,,,British Columbia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,4.0
2020-02-13 18:53:02,3.0,India,0.0,2020-02-13 18:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,3.0
2020-02-07 17:53:02,3.0,Italy,0.0,2020-02-07 17:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,3.0
2020-02-12 07:43:02,3.0,Philippines,1.0,2020-02-12 07:43:02,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,2.0
2020-02-02 22:33:07,2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,2.0
2020-02-04 00:13:06,2.0,Canada,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,2.0
2020-02-12 14:43:03,2.0,Russia,0.0,2020-02-12 14:43:03,,,,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-15 17:23:04,2.0,Spain,0.0,2020-02-15 17:23:04,,,,2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-09 19:03:03,2.0,United States of America,0.0,2020-02-09 19:03:03,,,"Chicago, IL",2.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-03 03:53:02,2.0,United States of America,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,2.0
2020-02-13 03:13:08,2.0,United States of America,0.0,2020-02-13 03:13:08,,,"San Diego County, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,2.0
2020-02-03 00:43:02,2.0,United States of America,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,2.0
2020-02-04 15:43:02,1.0,Belgium,0.0,2020-02-04 15:43:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-12 07:43:02,1.0,Cambodia,0.0,2020-02-12 07:43:02,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-12 18:53:03,1.0,Canada,0.0,2020-02-12 18:53:03,,,"London, ON",1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-14 23:53:02,1.0,Egypt,0.0,2020-02-14 23:53:02,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-12 00:03:12,1.0,Finland,0.0,2020-02-12 00:03:12,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-12 06:43:02,1.0,China,0.0,2020-02-12 06:43:02,,,Tibet,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-12 14:43:03,1.0,Nepal,0.0,2020-02-12 14:43:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-08 03:43:03,1.0,Sri Lanka,0.0,2020-02-08 03:43:03,,,,1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-01 02:13:26,1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-05 21:53:02,1.0,United States of America,0.0,2020-02-05 21:53:02,,,"Madison, WI",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-01 19:53:03,1.0,United States of America,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-13 18:53:02,1.0,United States of America,0.0,2020-02-13 18:53:02,,,"San Antonio, TX",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-09 07:03:04,1.0,United States of America,0.0,2020-02-09 07:03:04,,,"Seattle, WA",1.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,0.0
2020-02-01 19:43:03,1.0,United States of America,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-15-2020.csv,1.0
2020-02-14 23:33:02,54406.0,China,1457.0,2020-02-14 23:33:02,,,Hubei,4774.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,49632.0
2020-02-14 12:53:02,1261.0,China,2.0,2020-02-14 12:53:02,,,Guangdong,362.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,899.0
2020-02-14 12:53:02,1184.0,China,11.0,2020-02-14 12:53:02,,,Henan,357.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,827.0
2020-02-14 14:13:15,1155.0,China,0.0,2020-02-14 14:13:15,,,Zhejiang,403.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,752.0
2020-02-14 09:23:04,988.0,China,2.0,2020-02-14 09:23:04,,,Hunan,364.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,624.0
2020-02-14 12:53:02,934.0,China,6.0,2020-02-14 12:53:02,,,Anhui,193.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,741.0
2020-02-14 01:13:06,900.0,China,1.0,2020-02-14 01:13:06,,,Jiangxi,187.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,713.0
2020-02-14 10:03:03,593.0,China,0.0,2020-02-14 10:03:03,,,Jiangsu,157.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,436.0
2020-02-14 23:33:02,537.0,China,5.0,2020-02-14 23:33:02,,,Chongqing,152.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,385.0
2020-02-14 11:13:22,523.0,China,2.0,2020-02-14 11:13:22,,,Shandong,136.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,387.0
2020-02-14 11:13:22,463.0,China,1.0,2020-02-14 11:13:22,,,Sichuan,114.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,349.0
2020-02-14 13:23:07,419.0,China,11.0,2020-02-14 13:23:07,,,Heilongjiang,47.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,372.0
2020-02-14 06:33:02,372.0,China,3.0,2020-02-14 06:33:02,,,Beijing,80.0,COVID-19/csse_covid_19_data/csse_covid_19_daily_reports/02-14-2020.csv,292.0
